transaction_id,cust_id,tran_date,sub_category,category,Qty,Rate,Tax,total_amt,Store_type
56322407404,268849,7/8/2013,Audio and video,Electronics,3,1047,329.8,3470.805,e-Shop
42642421829,271707,7/8/2013,Audio and video,Electronics,3,349,109.93,1156.935,e-Shop
44334017487,272424,7/8/2013,Audio and video,Electronics,5,1281,672.52,7077.525,e-Shop
29853225984,269189,7/8/2013,Audio and video,Electronics,3,105,33.075,348.075,e-Shop
88552226265,272369,7/8/2013,Audio and video,Electronics,3,815,256.72,2701.725,e-Shop
73784452810,268221,7/8/2013,Audio and video,Electronics,1,513,53.865,566.865,e-Shop
31370566216,266993,6/8/2013,Audio and video,Electronics,4,1026,430.92,4534.92,e-Shop
27621120769,274248,6/8/2013,Audio and video,Electronics,4,1211,508.62,5352.62,e-Shop
29619091874,270125,6/8/2013,Audio and video,Electronics,3,709,223.33,2350.335,MBR
4228697784,273958,6/8/2013,Audio and video,Electronics,1,402,42.21,444.21,TeleShop
21255363917,272207,6/8/2013,Audio and video,Electronics,1,1042,109.41,1151.41,TeleShop
81263378321,268595,6/8/2013,Audio and video,Electronics,2,1105,232.05,2442.05,e-Shop
86837878342,274481,6/8/2013,Audio and video,Electronics,1,305,32.025,337.025,e-Shop
84404327972,270780,6/8/2013,Audio and video,Electronics,1,1337,140.38,1477.385,MBR
92027132610,273950,6/8/2013,Audio and video,Electronics,5,573,300.82,3165.825,e-Shop
20429089128,272671,5/8/2013,Audio and video,Electronics,5,959,503.47,5298.475,Flagship store
47017786915,271479,5/8/2013,Audio and video,Electronics,5,1413,741.82,7806.825,e-Shop
87452837728,268800,5/8/2013,Audio and video,Electronics,4,827,347.34,3655.34,TeleShop
93391027557,269529,5/8/2013,Audio and video,Electronics,1,1456,152.88,1608.88,e-Shop
45784838133,273435,4/8/2013,Audio and video,Electronics,5,138,72.45,762.45,e-Shop
24960846972,274384,4/8/2013,Audio and video,Electronics,2,1273,267.33,2813.33,e-Shop
68083576940,273352,4/8/2013,Audio and video,Electronics,4,1290,541.8,5701.8,Flagship store
59041874397,267781,3/8/2013,Audio and video,Electronics,3,659,207.58,2184.585,e-Shop
9322455216,269122,3/8/2013,Audio and video,Electronics,4,744,312.48,3288.48,TeleShop
59125987296,272774,3/8/2013,Audio and video,Electronics,3,685,215.77,2270.775,MBR
10153528424,274386,3/8/2013,Audio and video,Electronics,4,541,227.22,2391.22,Flagship store
69862419740,272253,3/8/2013,Audio and video,Electronics,2,1479,310.59,3268.59,MBR
70056572076,273522,3/8/2013,Audio and video,Electronics,5,215,112.87,1187.875,TeleShop
98652658082,274706,3/8/2013,Audio and video,Electronics,1,1026,107.73,1133.73,Flagship store
22488801832,274986,2/8/2013,Audio and video,Electronics,2,452,94.92,998.92,Flagship store
47466290995,271793,2/8/2013,Audio and video,Electronics,4,1356,569.52,5993.52,Flagship store
59956172126,270583,2/8/2013,Audio and video,Electronics,2,1465,307.65,3237.65,e-Shop
32916061636,267607,1/8/2013,Audio and video,Electronics,3,124,39.06,411.06,TeleShop
55264173809,268549,1/8/2013,Audio and video,Electronics,1,1085,113.92,1198.925,Flagship store
87398817169,269847,1/8/2013,Audio and video,Electronics,1,1339,140.59,1479.595,MBR
92219118893,268328,1/8/2013,Audio and video,Electronics,1,1286,135.03,1421.03,TeleShop
59186072190,273999,12/7/2013,Audio and video,Electronics,2,1476,309.96,3261.96,TeleShop
23942017231,266972,12/7/2013,Audio and video,Electronics,1,579,60.795,639.795,e-Shop
61866943283,271889,12/7/2013,Audio and video,Electronics,-2,-430,90.3,-950.3,e-Shop
97922908380,270980,12/7/2013,Audio and video,Electronics,4,666,279.72,2943.72,e-Shop
95007803362,267261,12/7/2013,Audio and video,Electronics,4,395,165.9,1745.9,e-Shop
36440908948,268998,11/7/2013,Audio and video,Electronics,4,499,209.58,2205.58,e-Shop
37915361562,275074,11/7/2013,Audio and video,Electronics,3,1257,395.95,4166.955,Flagship store
12818388117,270594,11/7/2013,Audio and video,Electronics,-2,-520,109.2,-1149.2,TeleShop
28021788193,271026,11/7/2013,Audio and video,Electronics,2,217,45.57,479.57,Flagship store
58364818778,273318,11/7/2013,Audio and video,Electronics,4,666,279.72,2943.72,TeleShop
19736686038,267711,11/7/2013,Audio and video,Electronics,3,813,256.09,2695.095,MBR
9828992669,270951,11/7/2013,Audio and video,Electronics,4,120,50.4,530.4,MBR
13975168535,271441,11/7/2013,Audio and video,Electronics,1,630,66.15,696.15,e-Shop
20039648902,275170,11/7/2013,Audio and video,Electronics,1,1143,120.01,1263.015,MBR
88930751573,271729,11/7/2013,Audio and video,Electronics,4,343,144.06,1516.06,MBR
78721842487,268756,11/7/2013,Audio and video,Electronics,4,940,394.8,4154.8,MBR
49081738503,272887,10/7/2013,Audio and video,Electronics,3,684,215.46,2267.46,e-Shop
62979365874,272711,10/7/2013,Audio and video,Electronics,1,1055,110.77,1165.775,Flagship store
57083414009,272446,10/7/2013,Audio and video,Electronics,4,1476,619.92,6523.92,e-Shop
11273448501,272937,10/7/2013,Audio and video,Electronics,3,536,168.84,1776.84,Flagship store
65028498406,274966,10/7/2013,Audio and video,Electronics,3,271,85.365,898.365,e-Shop
29926173015,268530,9/7/2013,Audio and video,Electronics,1,672,70.56,742.56,TeleShop
23490227870,275174,9/7/2013,Audio and video,Electronics,3,1256,395.64,4163.64,Flagship store
35987527634,267426,9/7/2013,Audio and video,Electronics,3,116,36.54,384.54,Flagship store
90222433428,269071,9/7/2013,Audio and video,Electronics,3,671,211.36,2224.365,e-Shop
47186462053,267960,8/7/2013,Audio and video,Electronics,4,359,150.78,1586.78,e-Shop
54230521534,269175,8/7/2013,Audio and video,Electronics,1,174,18.27,192.27,Flagship store
11961837970,271063,8/7/2013,Audio and video,Electronics,5,795,417.37,4392.375,MBR
69641962650,269767,8/7/2013,Audio and video,Electronics,4,1381,580.02,6104.02,MBR
67355592573,270650,8/7/2013,Audio and video,Electronics,1,109,11.445,120.445,Flagship store
66142123875,269980,8/7/2013,Audio and video,Electronics,3,787,247.9,2608.905,e-Shop
16561128161,274535,7/7/2013,Audio and video,Electronics,3,317,99.855,1050.855,TeleShop
43210380959,269971,7/7/2013,Audio and video,Electronics,1,784,82.32,866.32,e-Shop
60606524788,274144,7/7/2013,Audio and video,Electronics,3,735,231.52,2436.525,e-Shop
12818388117,270594,6/7/2013,Audio and video,Electronics,2,520,109.2,1149.2,TeleShop
51806797536,268795,6/7/2013,Audio and video,Electronics,2,893,187.53,1973.53,MBR
28341102453,267341,6/7/2013,Audio and video,Electronics,5,1067,560.17,5895.175,TeleShop
18115234077,272113,6/7/2013,Audio and video,Electronics,5,519,272.47,2867.475,TeleShop
12078236826,274400,6/7/2013,Audio and video,Electronics,3,135,42.525,447.525,Flagship store
61866943283,271889,6/7/2013,Audio and video,Electronics,2,430,90.3,950.3,e-Shop
5209169465,275216,6/7/2013,Audio and video,Electronics,-1,-1467,154.03,-1621.035,Flagship store
65810294202,267014,6/7/2013,Audio and video,Electronics,-2,-781,164.01,-1726.01,TeleShop
95112272356,271428,6/7/2013,Audio and video,Electronics,3,1226,386.19,4064.19,e-Shop
10413655252,267912,5/7/2013,Audio and video,Electronics,5,991,520.27,5475.275,e-Shop
72999657871,273133,5/7/2013,Audio and video,Electronics,5,528,277.2,2917.2,Flagship store
63611337160,269213,5/7/2013,Audio and video,Electronics,3,1484,467.46,4919.46,Flagship store
63346517268,274580,5/7/2013,Audio and video,Electronics,2,853,179.13,1885.13,MBR
30279357247,268067,4/7/2013,Audio and video,Electronics,4,685,287.7,3027.7,TeleShop
21710010266,267436,4/7/2013,Audio and video,Electronics,5,208,109.2,1149.2,Flagship store
28699519114,274605,4/7/2013,Audio and video,Electronics,3,771,242.86,2555.865,e-Shop
23542525890,270098,4/7/2013,Audio and video,Electronics,1,986,103.53,1089.53,e-Shop
13927756507,271198,4/7/2013,Audio and video,Electronics,5,1492,783.3,8243.3,e-Shop
41904400439,274486,3/7/2013,Audio and video,Electronics,4,1032,433.44,4561.44,e-Shop
77029848633,272193,3/7/2013,Audio and video,Electronics,4,533,223.86,2355.86,TeleShop
64868665571,269653,3/7/2013,Audio and video,Electronics,5,577,302.92,3187.925,TeleShop
90939506964,268991,3/7/2013,Audio and video,Electronics,1,1280,134.4,1414.4,TeleShop
44867925801,269073,2/7/2013,Audio and video,Electronics,-5,-1002,526.05,-5536.05,e-Shop
103700356,269254,2/7/2013,Audio and video,Electronics,5,1214,637.35,6707.35,Flagship store
86296762989,266815,2/7/2013,Audio and video,Electronics,3,739,232.78,2449.785,TeleShop
93453958516,273744,2/7/2013,Audio and video,Electronics,5,1329,697.72,7342.725,e-Shop
70931706909,267853,2/7/2013,Audio and video,Electronics,1,1080,113.4,1193.4,TeleShop
44728949633,268981,1/7/2013,Audio and video,Electronics,3,339,106.78,1123.785,TeleShop
72484868660,273666,1/7/2013,Audio and video,Electronics,2,902,189.42,1993.42,e-Shop
65810294202,267014,1/7/2013,Audio and video,Electronics,2,781,164.01,1726.01,TeleShop
20180193617,274156,12/6/2013,Audio and video,Electronics,2,1433,300.93,3166.93,e-Shop
51427394398,270864,12/6/2013,Audio and video,Electronics,-1,-1163,122.11,-1285.115,MBR
4642181318,275073,12/6/2013,Audio and video,Electronics,1,675,70.875,745.875,MBR
99934833874,269365,12/6/2013,Audio and video,Electronics,1,82,8.61,90.61,e-Shop
83229314704,270892,12/6/2013,Audio and video,Electronics,5,384,201.6,2121.6,e-Shop
46188135515,272910,11/6/2013,Audio and video,Electronics,3,956,301.14,3169.14,TeleShop
91410249731,270968,11/6/2013,Audio and video,Electronics,-4,-1207,506.94,-5334.94,Flagship store
70653058276,270512,11/6/2013,Audio and video,Electronics,1,586,61.53,647.53,e-Shop
34766646923,267032,10/6/2013,Audio and video,Electronics,4,137,57.54,605.54,Flagship store
50342344770,271055,10/6/2013,Audio and video,Electronics,3,1493,470.29,4949.295,TeleShop
48115444416,268359,10/6/2013,Audio and video,Electronics,2,527,110.67,1164.67,e-Shop
84045586133,269192,10/6/2013,Audio and video,Electronics,5,791,415.27,4370.275,e-Shop
85308304947,270880,10/6/2013,Audio and video,Electronics,5,1313,689.32,7254.325,MBR
15961469206,273121,9/6/2013,Audio and video,Electronics,-2,-1039,218.19,-2296.19,MBR
46283375056,271673,9/6/2013,Audio and video,Electronics,2,1027,215.67,2269.67,e-Shop
4450587896,272046,9/6/2013,Audio and video,Electronics,5,939,492.97,5187.975,MBR
2560239943,270739,9/6/2013,Audio and video,Electronics,3,565,177.97,1872.975,TeleShop
91410249731,270968,9/6/2013,Audio and video,Electronics,-4,-1207,506.94,-5334.94,Flagship store
71865274323,271406,9/6/2013,Audio and video,Electronics,1,386,40.53,426.53,e-Shop
97845036063,271964,9/6/2013,Audio and video,Electronics,5,1082,568.05,5978.05,TeleShop
41524620449,271279,8/6/2013,Audio and video,Electronics,5,1334,700.35,7370.35,e-Shop
26337916385,270262,8/6/2013,Audio and video,Electronics,2,877,184.17,1938.17,e-Shop
31792657799,266804,8/6/2013,Audio and video,Electronics,2,719,150.99,1588.99,e-Shop
85737523137,275081,8/6/2013,Audio and video,Electronics,4,656,275.52,2899.52,Flagship store
79882898738,275002,8/6/2013,Audio and video,Electronics,5,520,273,2873,TeleShop
83936819297,272910,8/6/2013,Audio and video,Electronics,2,83,17.43,183.43,Flagship store
20584709101,274518,7/6/2013,Audio and video,Electronics,2,1224,257.04,2705.04,MBR
17680312302,269050,7/6/2013,Audio and video,Electronics,-5,-413,216.82,-2281.825,MBR
56627749280,267439,7/6/2013,Audio and video,Electronics,4,822,345.24,3633.24,MBR
26636086831,270142,7/6/2013,Audio and video,Electronics,4,1387,582.54,6130.54,e-Shop
72898976452,271115,7/6/2013,Audio and video,Electronics,4,1016,426.72,4490.72,Flagship store
6697210606,269875,6/6/2013,Audio and video,Electronics,2,504,105.84,1113.84,e-Shop
77538003604,272671,6/6/2013,Audio and video,Electronics,3,936,294.84,3102.84,Flagship store
98808824196,271315,6/6/2013,Audio and video,Electronics,1,1200,126,1326,TeleShop
50920753798,266964,5/6/2013,Audio and video,Electronics,3,454,143.01,1505.01,TeleShop
15532204333,268588,5/6/2013,Audio and video,Electronics,1,1166,122.43,1288.43,e-Shop
32841739559,267978,5/6/2013,Audio and video,Electronics,1,340,35.7,375.7,Flagship store
77127756022,267802,5/6/2013,Audio and video,Electronics,3,1224,385.56,4057.56,Flagship store
71170349511,269189,5/6/2013,Audio and video,Electronics,5,83,43.575,458.575,e-Shop
96589993478,269747,5/6/2013,Audio and video,Electronics,2,107,22.47,236.47,e-Shop
7857016826,268180,4/6/2013,Audio and video,Electronics,5,1128,592.2,6232.2,e-Shop
639298867,274017,4/6/2013,Audio and video,Electronics,1,1070,112.35,1182.35,MBR
76412240313,270069,4/6/2013,Audio and video,Electronics,1,423,44.415,467.415,TeleShop
42881176392,268783,3/6/2013,Audio and video,Electronics,1,990,103.95,1093.95,MBR
51427394398,270864,3/6/2013,Audio and video,Electronics,1,1163,122.11,1285.115,MBR
23448745255,273543,3/6/2013,Audio and video,Electronics,3,572,180.18,1896.18,e-Shop
5308359981,273795,3/6/2013,Audio and video,Electronics,2,94,19.74,207.74,MBR
72767274790,266966,3/6/2013,Audio and video,Electronics,2,383,80.43,846.43,MBR
75856937820,267990,3/6/2013,Audio and video,Electronics,3,225,70.875,745.875,Flagship store
94656976406,273708,3/6/2013,Audio and video,Electronics,3,1333,419.89,4418.895,e-Shop
38316950745,269499,2/6/2013,Audio and video,Electronics,1,1487,156.13,1643.135,e-Shop
34337185716,273969,2/6/2013,Audio and video,Electronics,5,1054,553.35,5823.35,e-Shop
3391385506,269645,2/6/2013,Audio and video,Electronics,3,616,194.04,2042.04,TeleShop
52288709582,268853,2/6/2013,Audio and video,Electronics,5,1047,549.67,5784.675,Flagship store
15961469206,273121,2/6/2013,Audio and video,Electronics,2,1039,218.19,2296.19,MBR
17680312302,269050,2/6/2013,Audio and video,Electronics,5,413,216.82,2281.825,MBR
24407941145,273234,2/6/2013,Audio and video,Electronics,4,1498,629.16,6621.16,e-Shop
53476498795,274884,2/6/2013,Audio and video,Electronics,2,241,50.61,532.61,TeleShop
91410249731,270968,2/6/2013,Audio and video,Electronics,4,1207,506.94,5334.94,Flagship store
58342675472,273744,1/6/2013,Audio and video,Electronics,2,496,104.16,1096.16,e-Shop
71732615,270504,1/6/2013,Audio and video,Electronics,1,966,101.43,1067.43,MBR
80175211102,272937,1/6/2013,Audio and video,Electronics,5,1442,757.05,7967.05,Flagship store
77403051651,268037,1/6/2013,Audio and video,Electronics,3,417,131.35,1382.355,TeleShop
23188086967,272045,12/5/2013,Audio and video,Electronics,4,1438,603.96,6355.96,MBR
17394995383,268690,12/5/2013,Audio and video,Electronics,3,815,256.72,2701.725,e-Shop
51895007805,270738,12/5/2013,Audio and video,Electronics,1,1136,119.28,1255.28,e-Shop
71239544929,272922,12/5/2013,Audio and video,Electronics,3,996,313.74,3301.74,Flagship store
11882435235,270111,11/5/2013,Audio and video,Electronics,5,480,252,2652,e-Shop
32517269088,274665,11/5/2013,Audio and video,Electronics,1,213,22.365,235.365,e-Shop
79960195196,271184,11/5/2013,Audio and video,Electronics,4,1268,532.56,5604.56,MBR
6569097569,270067,10/5/2013,Audio and video,Electronics,3,331,104.26,1097.265,Flagship store
97336003928,267268,10/5/2013,Audio and video,Electronics,1,184,19.32,203.32,e-Shop
70238464266,268928,10/5/2013,Audio and video,Electronics,4,865,363.3,3823.3,TeleShop
97264237346,274184,10/5/2013,Audio and video,Electronics,3,446,140.49,1478.49,e-Shop
72733546181,269117,10/5/2013,Audio and video,Electronics,1,503,52.815,555.815,MBR
36861628275,272863,9/5/2013,Audio and video,Electronics,2,632,132.72,1396.72,e-Shop
4195503533,270688,9/5/2013,Audio and video,Electronics,4,1412,593.04,6241.04,e-Shop
4597975307,272708,9/5/2013,Audio and video,Electronics,5,993,521.32,5486.325,MBR
84186953046,270030,9/5/2013,Audio and video,Electronics,-4,-1309,549.78,-5785.78,MBR
85983749546,269162,9/5/2013,Audio and video,Electronics,4,840,352.8,3712.8,TeleShop
29282133554,271873,8/5/2013,Audio and video,Electronics,2,1445,303.45,3193.45,MBR
51591505110,274865,8/5/2013,Audio and video,Electronics,1,1109,116.44,1225.445,TeleShop
84186953046,270030,8/5/2013,Audio and video,Electronics,4,1309,549.78,5785.78,MBR
58128876830,274136,7/5/2013,Audio and video,Electronics,2,180,37.8,397.8,Flagship store
31186303016,267978,7/5/2013,Audio and video,Electronics,4,1065,447.3,4707.3,e-Shop
63671875582,272739,7/5/2013,Audio and video,Electronics,2,398,83.58,879.58,MBR
74748628106,269849,7/5/2013,Audio and video,Electronics,5,803,421.57,4436.575,e-Shop
9086064402,271266,6/5/2013,Audio and video,Electronics,4,276,115.92,1219.92,e-Shop
78801357244,271767,6/5/2013,Audio and video,Electronics,5,912,478.8,5038.8,MBR
94622789602,269868,6/5/2013,Audio and video,Electronics,5,549,288.22,3033.225,MBR
30775374081,266919,5/5/2013,Audio and video,Electronics,3,483,152.14,1601.145,e-Shop
74750830693,270880,5/5/2013,Audio and video,Electronics,3,614,193.41,2035.41,MBR
96685939989,270540,5/5/2013,Audio and video,Electronics,1,480,50.4,530.4,e-Shop
89976045066,272621,5/5/2013,Audio and video,Electronics,1,351,36.855,387.855,TeleShop
81435414761,274941,5/5/2013,Audio and video,Electronics,5,181,95.025,1000.025,e-Shop
25670945168,272007,4/5/2013,Audio and video,Electronics,-1,-111,11.655,-122.655,TeleShop
26555874199,269750,4/5/2013,Audio and video,Electronics,4,953,400.26,4212.26,MBR
59504324209,269681,4/5/2013,Audio and video,Electronics,5,1400,735,7735,e-Shop
26699567881,272473,4/5/2013,Audio and video,Electronics,1,138,14.49,152.49,MBR
79041301833,267682,4/5/2013,Audio and video,Electronics,1,1217,127.78,1344.785,Flagship store
50093131361,268447,3/5/2013,Audio and video,Electronics,5,879,461.47,4856.475,TeleShop
24472156995,271099,3/5/2013,Audio and video,Electronics,5,495,259.87,2734.875,MBR
6856114132,268698,3/5/2013,Audio and video,Electronics,3,850,267.75,2817.75,TeleShop
59277965573,273663,3/5/2013,Audio and video,Electronics,-1,-866,90.93,-956.93,e-Shop
54162843368,269196,3/5/2013,Audio and video,Electronics,4,206,86.52,910.52,MBR
71615043851,270644,3/5/2013,Audio and video,Electronics,1,184,19.32,203.32,Flagship store
69396689534,273918,3/5/2013,Audio and video,Electronics,5,342,179.55,1889.55,TeleShop
